Timestamp local time,Store ID,Store name,DoorDash transaction ID,DoorDash order ID,POS order ID,Transaction type,Channel,Description,Subtotal,Tax (subtotal),Customer fees,Tax (customer fees),Total tips,Commission,Tax (commission),Merchant fees | (for historical reference only),Tax (merchant fees) | (for historical reference only),Error charges,Adjustments | (for historical reference only),Net total,Payout date,Payout ID,Merchant fees,Tax (merchant fees),Marketing fees & discounts | (including any applicable taxes),DoorDash marketing credit,Third-party contribution,Adjustments
2025-04-04 19:14:29.987221000,787703,Pizza Palace (Reisterstown),13013911548,3899FFEC,NULL,Order,Self-delivery,NULL,15.99,0.82,2.99,0.00,0.00,-2.04,0.00,-3.39,0.00,0.00,0.00,14.37,2025-04-08,474235978,0.00,0.00,-3.39,0.00,0.00,0.00
2025-04-04 21:14:57.435134000,787703,Pizza Palace (Reisterstown),13015843371,6EFD3C0D,NULL,Order,Self-delivery,NULL,23.79,1.25,0.00,0.00,3.00,-2.49,0.00,-3.99,0.00,0.00,0.00,21.56,2025-04-08,474235978,0.00,0.00,-3.99,0.00,0.00,0.00
2025-04-04 22:22:59.584801000,787703,Pizza Palace (Reisterstown),13016797334,98BC5414,NULL,Order,Self-delivery,NULL,13.99,0.84,0.00,0.00,3.00,-1.68,0.00,0.00,0.00,0.00,0.00,16.15,2025-04-08,474235978,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-05 13:59:18.086207000,787703,Pizza Palace (Reisterstown),13021433661,CA6C0182,NULL,Order,Self-delivery,NULL,16.99,0.87,0.00,0.00,0.00,-1.73,0.00,-3.53,0.00,0.00,0.00,12.60,2025-04-09,474282910,0.00,0.00,-4.39,0.86,0.00,0.00
2025-04-05 14:24:19.349230000,787703,Pizza Palace (Reisterstown),13021684043,D08606B5,NULL,Fee,Self-delivery,Ad fee for order_id: D08606B5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.46,0.00,0.00,0.00,-3.46,2025-04-09,474282910,0.00,0.00,-3.46,0.00,0.00,0.00
2025-04-05 14:30:52.208290000,787703,Pizza Palace (Reisterstown),13021753904,D08606B5,NULL,Order,Self-delivery,NULL,18.19,0.93,2.99,0.00,1.50,-2.32,0.00,-3.72,0.00,0.00,0.00,17.57,2025-04-09,474282910,0.00,0.00,-3.72,0.00,0.00,0.00
2025-04-05 14:46:05.088487000,787703,Pizza Palace (Reisterstown),13021907383,293CE167,NULL,Order,Self-delivery,NULL,23.98,1.26,0.00,0.00,3.50,-2.52,0.00,-3.99,0.00,0.00,0.00,22.23,2025-04-09,474282910,0.00,0.00,-4.99,1.00,0.00,0.00
2025-04-05 17:37:57.538892000,787703,Pizza Palace (Reisterstown),13023717302,8289F9C5,NULL,Fee,Self-delivery,Ad fee for order_id: 8289F9C5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,0.00,0.00,0.00,-3.00,2025-04-09,474282910,0.00,0.00,-3.00,0.00,0.00,0.00
2025-04-05 18:55:45.426034000,787703,Pizza Palace (Reisterstown),13024729129,8289F9C5,NULL,Order,Self-delivery,NULL,29.73,1.79,0.00,0.00,4.00,-3.57,0.00,0.00,0.00,0.00,0.00,31.95,2025-04-09,474282910,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-05 19:16:06.794678000,787703,Pizza Palace (Reisterstown),13025019466,7AE84247,NULL,Order,Self-delivery,NULL,43.98,2.28,0.00,0.00,4.50,-4.56,0.00,-6.99,0.00,0.00,0.00,39.21,2025-04-09,474282910,0.00,0.00,-8.99,2.00,0.00,0.00
2025-04-05 20:36:07.125140000,787703,Pizza Palace (Reisterstown),13026202894,BD23CED8,NULL,Order,Self-delivery,NULL,20.34,1.05,0.00,0.00,0.00,-2.08,0.00,-3.99,0.00,0.00,0.00,15.32,2025-04-09,474282910,0.00,0.00,-3.99,0.00,0.00,0.00
2025-04-05 20:36:38.706540000,787703,Pizza Palace (Reisterstown),13026210688,9988A74E,NULL,Fee,Self-delivery,Ad fee for order_id: 9988A74E,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-7.24,0.00,0.00,0.00,-7.24,2025-04-09,474282910,0.00,0.00,-7.24,0.00,0.00,0.00
2025-04-05 21:56:13.062233000,787703,Pizza Palace (Reisterstown),13027322836,9988A74E,NULL,Order,Self-delivery,NULL,16.98,0.87,0.00,0.00,6.00,-1.73,0.00,-3.53,0.00,0.00,0.00,18.59,2025-04-09,474282910,0.00,0.00,-4.39,0.86,0.00,0.00
2025-04-06 07:25:31.461409000,787703,Pizza Palace (Reisterstown),13030022846,NULL,NULL,Fee,NULL,Tablet fee,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,0.00,0.00,0.00,-3.00,2025-04-10,474829359,-3.00,0.00,0.00,0.00,0.00,0.00
2025-04-06 13:40:12.949226000,787703,Pizza Palace (Reisterstown),13032018603,6E7478A1,NULL,Order,Self-delivery,NULL,14.49,0.87,0.00,0.00,3.50,-1.74,0.00,0.00,0.00,0.00,0.00,17.12,2025-04-10,474829359,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-06 18:20:01.047632000,787703,Pizza Palace (Reisterstown),13034915810,729048AD,NULL,Order,Self-delivery,NULL,42.23,2.18,0.00,0.00,4.00,-4.35,0.00,-6.99,0.00,0.00,0.00,37.07,2025-04-10,474829359,0.00,0.00,-8.99,2.00,0.00,0.00
2025-04-06 21:21:31.958168000,787703,Pizza Palace (Reisterstown),13037299879,F5CB1716,NULL,Order,Self-delivery,NULL,34.48,1.76,0.00,0.00,0.00,-1.76,0.00,-6.16,0.00,0.00,0.00,28.32,2025-04-10,474829359,0.00,0.00,-7.89,1.73,0.00,0.00
2025-04-06 22:29:31.873361000,787703,Pizza Palace (Reisterstown),13038041361,D719310A,NULL,Order,Self-delivery,NULL,15.99,0.82,0.00,0.00,1.50,-1.63,0.00,-3.38,0.00,0.00,0.00,13.30,2025-04-10,474829359,0.00,0.00,-4.19,0.81,0.00,0.00
2025-04-06 22:42:39.570490000,787703,Pizza Palace (Reisterstown),13038168719,D719310A,NULL,Error Charge,Self-delivery,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.89,0.00,-14.89,2025-04-10,474829359,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-06 23:40:54.009038000,787703,Pizza Palace (Reisterstown),13038629909,93F3D4E5,NULL,Order,Self-delivery,NULL,29.98,1.80,2.99,0.00,5.50,-4.50,0.00,0.00,0.00,0.00,0.00,35.77,2025-04-10,474829359,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-07 19:03:32.958635000,787703,Pizza Palace (Reisterstown),13044697390,07C46D48,NULL,Order,Self-delivery,NULL,19.74,1.01,0.00,0.00,3.00,-2.01,0.00,-3.95,0.00,0.00,0.00,17.79,2025-04-11,474883384,0.00,0.00,-4.94,0.99,0.00,0.00
2025-04-07 20:57:00.004669000,787703,Pizza Palace (Reisterstown),13046067585,84744F76,NULL,Order,Self-delivery,NULL,28.98,1.74,0.00,0.00,4.50,-3.48,0.00,0.00,0.00,0.00,0.00,31.74,2025-04-11,474883384,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-07 20:59:14.680084000,787703,Pizza Palace (Reisterstown),13046093152,84744F76,NULL,Error Charge,Self-delivery,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-27.24,0.00,-27.24,2025-04-11,474883384,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-07 22:34:07.423952000,787703,Pizza Palace (Reisterstown),13047086698,26F743B0,NULL,Order,Self-delivery,NULL,31.98,1.64,0.00,0.00,0.00,-3.26,0.00,-5.78,0.00,0.00,0.00,24.58,2025-04-11,474883384,0.00,0.00,-7.39,1.61,0.00,0.00
2025-04-08 12:57:43.120257000,787703,Pizza Palace (Reisterstown),13050202994,D29E0E07,NULL,Order,Self-delivery,NULL,25.48,1.53,2.99,0.00,4.00,-3.82,0.00,0.00,0.00,0.00,0.00,30.18,2025-04-14,475759795,0.00,0.00,-6.81,6.81,0.00,0.00
2025-04-08 17:18:54.607260000,787703,Pizza Palace (Reisterstown),13052459496,4DF076C7,NULL,Fee,Self-delivery,Ad fee for order_id: 4DF076C7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.21,0.00,0.00,0.00,-5.21,2025-04-14,475759795,0.00,0.00,-5.21,0.00,0.00,0.00
2025-04-08 17:42:52.358681000,787703,Pizza Palace (Reisterstown),13052684190,4DF076C7,NULL,Order,Self-delivery,NULL,39.48,2.37,2.99,0.00,4.00,-5.92,0.00,0.00,0.00,0.00,0.00,42.92,2025-04-14,475759795,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-08 17:43:24.608585000,787703,Pizza Palace (Reisterstown),13052689332,15E099EF,NULL,Order,Self-delivery,NULL,15.40,0.79,0.00,0.00,4.00,-1.57,0.00,-3.30,0.00,0.00,0.00,15.32,2025-04-14,475759795,0.00,0.00,-3.30,0.00,0.00,0.00
2025-04-08 17:43:27.071761000,787703,Pizza Palace (Reisterstown),13052689722,E2026187,NULL,Order,Self-delivery,NULL,78.46,4.71,2.99,0.00,6.00,-11.77,0.00,0.00,0.00,0.00,0.00,80.39,2025-04-14,475759795,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-08 17:59:19.736593000,787703,Pizza Palace (Reisterstown),13052840484,7FDCBCF9,NULL,Order,Self-delivery,NULL,51.71,3.11,3.99,0.00,5.50,0.00,0.00,-2.31,0.00,0.00,0.00,62.00,2025-04-14,475759795,-2.31,0.00,0.00,0.00,0.00,0.00
2025-04-08 19:19:24.567714000,787703,Pizza Palace (Reisterstown),13053729587,785BA545,NULL,Fee,Self-delivery,Ad fee for order_id: 785BA545,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.27,0.00,0.00,0.00,-5.27,2025-04-14,475759795,0.00,0.00,-5.27,0.00,0.00,0.00
2025-04-08 19:31:25.076923000,787703,Pizza Palace (Reisterstown),13053890533,785BA545,NULL,Order,Self-delivery,NULL,13.99,0.84,0.00,0.00,0.00,-0.84,0.00,0.00,0.00,0.00,0.00,13.99,2025-04-14,475759795,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-08 21:21:13.087022000,787703,Pizza Palace (Reisterstown),13055364018,5C90373D,NULL,Order,Self-delivery,NULL,33.18,2.00,2.99,0.00,2.00,-4.98,0.00,0.00,0.00,0.00,0.00,35.19,2025-04-14,475759795,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-08 21:54:29.950535000,787703,Pizza Palace (Reisterstown),13055749244,7097869B,NULL,Order,Self-delivery,NULL,13.99,0.84,0.00,0.00,2.25,-1.68,0.00,0.00,0.00,0.00,0.00,15.40,2025-04-14,475759795,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-09 18:40:12.036791000,787703,Pizza Palace (Reisterstown),13062590998,3E3EE1FB,NULL,Order,Self-delivery,NULL,20.99,1.08,0.00,0.00,0.00,-1.08,0.00,-3.99,0.00,0.00,0.00,17.00,2025-04-14,475759795,0.00,0.00,-3.99,0.00,0.00,0.00
2025-04-09 21:41:54.021695000,787703,Pizza Palace (Reisterstown),13064960362,440C06C1,NULL,Fee,Self-delivery,Ad fee for order_id: 440C06C1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-6.25,0.00,0.00,0.00,-6.25,2025-04-14,475759795,0.00,0.00,-6.25,0.00,0.00,0.00
2025-04-09 22:44:55.206940000,787703,Pizza Palace (Reisterstown),13065613108,440C06C1,NULL,Order,Self-delivery,NULL,21.63,1.12,0.00,0.00,0.00,-2.24,0.00,-3.99,0.00,0.00,0.00,16.52,2025-04-14,475759795,0.00,0.00,-3.99,0.00,0.00,0.00
2025-04-09 22:45:07.110581000,787703,Pizza Palace (Reisterstown),13065615022,9C43F105,NULL,Order,Self-delivery,NULL,20.19,1.22,2.99,0.00,4.50,-3.03,0.00,0.00,0.00,0.00,0.00,25.87,2025-04-14,475759795,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-10 12:06:17.848904000,787703,Pizza Palace (Reisterstown),13068446858,4008530F,NULL,Order,Self-delivery,NULL,21.49,1.29,0.00,0.00,1.00,-2.58,0.00,0.00,0.00,0.00,0.00,21.20,2025-04-14,475759795,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-10 12:07:00.054800000,787703,Pizza Palace (Reisterstown),13068452928,19918238,NULL,Order,Self-delivery,NULL,13.94,0.84,0.00,0.00,1.00,-1.67,0.00,0.00,0.00,0.00,0.00,14.11,2025-04-14,475759795,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-10 14:25:24.699330000,787703,Pizza Palace (Reisterstown),13069810488,015036B9,NULL,Order,Self-delivery,NULL,15.49,0.80,0.00,0.00,4.25,-1.58,0.00,-3.31,0.00,0.00,0.00,15.65,2025-04-14,475759795,0.00,0.00,-3.31,0.00,0.00,0.00
2025-04-11 20:07:42.616043000,787703,Pizza Palace (Reisterstown),13083813195,E3C1CCFB,NULL,Order,Self-delivery,NULL,16.99,0.87,2.99,0.00,3.00,-2.17,0.00,-11.02,0.00,0.00,0.00,10.66,2025-04-15,475948493,0.00,0.00,-11.02,0.00,0.00,0.00
2025-04-11 21:09:18.850170000,787703,Pizza Palace (Reisterstown),13084770083,D618A073,NULL,Order,Self-delivery,NULL,49.77,2.63,2.99,0.00,5.75,-6.57,0.00,-6.99,0.00,0.00,0.00,47.58,2025-04-15,475948493,0.00,0.00,-6.99,0.00,0.00,0.00
2025-04-11 21:37:20.671462000,787703,Pizza Palace (Reisterstown),13085180858,E8867140,NULL,Order,Self-delivery,NULL,39.57,2.02,0.00,0.00,4.00,-4.04,0.00,-6.93,0.00,0.00,0.00,34.62,2025-04-15,475948493,0.00,0.00,-6.93,0.00,0.00,0.00
2025-04-11 21:37:23.019976000,787703,Pizza Palace (Reisterstown),13085181408,1103D365,NULL,Order,Self-delivery,NULL,22.49,1.35,0.00,0.00,5.00,-2.70,0.00,0.00,0.00,0.00,0.00,26.14,2025-04-15,475948493,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-12 14:27:15.332242000,787703,Pizza Palace (Reisterstown),13090575739,F07B7A38,NULL,Order,Self-delivery,NULL,18.49,0.95,0.00,0.00,0.00,-0.94,0.00,-3.76,0.00,0.00,0.00,14.74,2025-04-16,476003035,0.00,0.00,-3.76,0.00,0.00,0.00
2025-04-12 19:19:49.539657000,787703,Pizza Palace (Reisterstown),13093696374,71F29818,NULL,Order,Self-delivery,NULL,54.46,3.27,2.99,0.00,6.00,-8.17,0.00,0.00,0.00,0.00,0.00,58.55,2025-04-16,476003035,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-12 19:22:50.141179000,787703,Pizza Palace (Reisterstown),13093735374,3B788A78,NULL,Order,Self-delivery,NULL,33.98,1.74,2.99,0.00,4.00,-4.33,0.00,-10.21,0.00,0.00,0.00,28.17,2025-04-16,476003035,0.00,0.00,-10.21,0.00,0.00,0.00
2025-04-12 20:11:59.886030000,787703,Pizza Palace (Reisterstown),13094419611,530D3B6E,NULL,Order,Self-delivery,NULL,20.49,1.05,0.00,0.00,1.00,-2.10,0.00,-6.99,0.00,0.00,0.00,13.45,2025-04-16,476003035,0.00,0.00,-6.99,0.00,0.00,0.00
2025-04-13 07:25:32.554120000,787703,Pizza Palace (Reisterstown),13098474003,NULL,NULL,Fee,NULL,Tablet fee,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,0.00,0.00,0.00,-3.00,2025-04-17,476558345,-3.00,0.00,0.00,0.00,0.00,0.00
2025-04-13 20:19:30.136463000,787703,Pizza Palace (Reisterstown),13104589380,595EDA23,NULL,Order,Self-delivery,NULL,69.57,3.82,0.00,0.00,5.00,-7.63,0.00,-6.99,0.00,0.00,0.00,63.77,2025-04-17,476558345,0.00,0.00,-6.99,0.00,0.00,0.00
2025-04-13 22:03:00.554063000,787703,Pizza Palace (Reisterstown),13105833545,C9F4B62F,NULL,Order,Self-delivery,NULL,41.98,2.52,0.00,0.00,0.00,-2.52,0.00,-4.75,0.00,0.00,0.00,37.23,2025-04-17,476558345,0.00,0.00,-4.75,0.00,0.00,0.00
2025-04-13 22:11:23.035256000,787703,Pizza Palace (Reisterstown),13105918978,DD170C0D,NULL,Order,Self-delivery,NULL,25.93,1.56,0.00,0.00,1.20,-3.11,0.00,-7.86,0.00,0.00,0.00,17.72,2025-04-17,476558345,0.00,0.00,-7.86,0.00,0.00,0.00
2025-04-13 23:11:22.424566000,787703,Pizza Palace (Reisterstown),13106456588,DD170C0D,NULL,Error Charge,Self-delivery,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-24.38,0.00,-24.38,2025-04-17,476558345,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-14 12:33:10.532384000,787703,Pizza Palace (Reisterstown),13109139449,CDB26A4B,NULL,Order,Self-delivery,NULL,19.99,1.20,0.00,0.00,3.00,-2.40,0.00,0.00,0.00,0.00,0.00,21.79,2025-04-18,476599011,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-14 14:23:10.785373000,787703,Pizza Palace (Reisterstown),13110078334,FAF463C0,NULL,Order,Self-delivery,NULL,21.39,1.11,0.00,0.00,1.00,-2.21,0.00,-7.88,0.00,0.00,0.00,13.41,2025-04-18,476599011,0.00,0.00,-7.88,0.00,0.00,0.00
2025-04-14 18:04:34.983624000,787703,Pizza Palace (Reisterstown),13111875937,68B8D115,NULL,Order,Self-delivery,NULL,15.99,0.96,0.00,0.00,3.50,-1.92,0.00,-3.70,0.00,0.00,0.00,14.83,2025-04-18,476599011,0.00,0.00,-3.70,0.00,0.00,0.00
2025-04-14 18:36:55.497758000,787703,Pizza Palace (Reisterstown),13112202386,533BA9CD,NULL,Order,Self-delivery,NULL,37.97,1.94,0.00,0.00,3.50,-3.87,0.00,-6.69,0.00,0.00,0.00,32.85,2025-04-18,476599011,0.00,0.00,-6.69,0.00,0.00,0.00
2025-04-14 22:26:32.739443000,787703,Pizza Palace (Reisterstown),13114750561,79245952,NULL,Order,Self-delivery,NULL,23.79,1.25,0.00,0.00,6.00,-2.49,0.00,-12.71,0.00,0.00,0.00,15.84,2025-04-18,476599011,0.00,0.00,-12.71,0.00,0.00,0.00
2025-04-15 19:08:52.373004000,787703,Pizza Palace (Reisterstown),13121316598,0EF62A84,NULL,Order,Self-delivery,NULL,25.98,1.56,0.00,0.00,3.00,-3.12,0.00,-4.12,0.00,0.00,0.00,23.30,2025-04-21,477451130,0.00,0.00,-4.12,0.00,0.00,0.00
2025-04-15 20:08:57.315123000,787703,Pizza Palace (Reisterstown),13122054534,A555CF90,NULL,Order,Self-delivery,NULL,36.47,2.19,0.00,0.00,0.00,-2.19,0.00,0.00,0.00,0.00,0.00,36.47,2025-04-21,477451130,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-15 20:09:49.851372000,787703,Pizza Palace (Reisterstown),13122065173,839C0A3C,NULL,Order,Self-delivery,NULL,32.48,1.95,2.99,0.00,0.00,-4.87,0.00,0.00,0.00,0.00,0.00,32.55,2025-04-21,477451130,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-15 22:28:43.875823000,787703,Pizza Palace (Reisterstown),13123638209,72896600,NULL,Order,Self-delivery,NULL,19.79,1.01,0.00,0.00,2.00,-2.02,0.00,-8.06,0.00,0.00,0.00,12.72,2025-04-21,477451130,0.00,0.00,-8.06,0.00,0.00,0.00
2025-04-16 13:36:12.787106000,787703,Pizza Palace (Reisterstown),13127258820,BEDD85BC,NULL,Order,Self-delivery,NULL,19.74,1.01,0.00,0.00,1.00,-2.01,0.00,-12.42,0.00,0.00,0.00,7.32,2025-04-21,477451130,0.00,0.00,-12.42,0.00,0.00,0.00
2025-04-16 17:23:04.462667000,787703,Pizza Palace (Reisterstown),13129185559,A9D26A54,NULL,Order,Self-delivery,NULL,27.97,1.68,0.00,0.00,3.50,-3.36,0.00,0.00,0.00,0.00,0.00,29.79,2025-04-21,477451130,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-16 17:30:17.776288000,787703,Pizza Palace (Reisterstown),13129251140,22E8B2BA,NULL,Order,Self-delivery,NULL,66.96,3.66,0.00,0.00,0.00,-7.32,0.00,-13.69,0.00,0.00,0.00,49.61,2025-04-21,477451130,0.00,0.00,-13.69,0.00,0.00,0.00
2025-04-16 19:38:39.864179000,787703,Pizza Palace (Reisterstown),13130708189,E3840681,NULL,Order,Self-delivery,NULL,26.73,1.43,0.00,0.00,0.00,-1.42,0.00,-3.99,0.00,0.00,0.00,22.75,2025-04-21,477451130,0.00,0.00,-3.99,0.00,0.00,0.00
2025-04-17 12:51:47.230738000,787703,Pizza Palace (Reisterstown),13136163767,403C7FDF,NULL,Order,Self-delivery,NULL,21.49,1.29,0.00,0.00,1.00,-2.58,0.00,0.00,0.00,0.00,0.00,21.20,2025-04-21,477451130,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-17 13:41:52.439359000,787703,Pizza Palace (Reisterstown),13136672836,D8BC99A0,NULL,Order,Self-delivery,NULL,13.99,0.84,2.99,0.00,2.50,-2.10,0.00,0.00,0.00,0.00,0.00,18.22,2025-04-21,477451130,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-17 13:59:08.064709000,787703,Pizza Palace (Reisterstown),13136834732,5CCCE497,NULL,Order,Self-delivery,NULL,21.39,1.11,0.00,0.00,1.00,-2.21,0.00,-3.99,0.00,0.00,0.00,17.30,2025-04-21,477451130,0.00,0.00,-3.99,0.00,0.00,0.00
2025-04-17 14:03:54.118703000,787703,Pizza Palace (Reisterstown),13136890474,5CCCE497,NULL,Order,Self-delivery,NULL,-21.39,-1.11,0.00,0.00,-1.00,2.21,0.00,3.99,0.00,0.00,0.00,-17.30,2025-04-21,477451130,0.00,0.00,3.99,0.00,0.00,0.00
2025-04-17 14:03:55.017128000,787703,Pizza Palace (Reisterstown),13136890611,5CCCE497,NULL,Order,Self-delivery,NULL,21.39,1.11,0.00,0.00,1.00,-2.21,0.00,-8.09,0.00,0.00,0.00,13.20,2025-04-21,477451130,0.00,0.00,-8.09,0.00,0.00,0.00
2025-04-17 20:50:56.826850000,787703,Pizza Palace (Reisterstown),13141303372,A7D4E0D0,NULL,Order,Self-delivery,NULL,46.97,2.82,0.00,0.00,0.00,-2.82,0.00,0.00,0.00,0.00,0.00,46.97,2025-04-21,477451130,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-17 21:21:23.144294000,787703,Pizza Palace (Reisterstown),13141711459,03689B1B,NULL,Order,Self-delivery,NULL,11.99,0.72,2.99,0.00,2.00,-1.80,0.00,-5.38,0.00,0.00,0.00,10.52,2025-04-21,477451130,0.00,0.00,-5.38,0.00,0.00,0.00
2025-04-17 22:28:57.996426000,787703,Pizza Palace (Reisterstown),13142507407,39A7E255,NULL,Order,Self-delivery,NULL,21.74,1.31,0.00,0.00,2.00,-2.61,0.00,-4.50,0.00,0.00,0.00,17.94,2025-04-21,477451130,0.00,0.00,-4.50,0.00,0.00,0.00
2025-04-17 23:16:25.249397000,787703,Pizza Palace (Reisterstown),13142963873,4813C92F,NULL,Order,Self-delivery,NULL,22.49,1.35,0.00,0.00,0.00,-2.70,0.00,0.00,0.00,0.00,0.00,21.14,2025-04-21,477451130,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-17 23:16:39.657423000,787703,Pizza Palace (Reisterstown),13142965801,61466219,NULL,Order,Self-delivery,NULL,21.98,1.14,0.00,0.00,3.00,-2.28,0.00,-8.96,0.00,0.00,0.00,14.88,2025-04-21,477451130,0.00,0.00,-8.96,0.00,0.00,0.00
2025-04-18 12:31:24.806625000,787703,Pizza Palace (Reisterstown),13145968349,118EC8E0,NULL,Order,Self-delivery,NULL,18.19,0.93,2.99,0.00,2.50,-2.32,0.00,-3.72,0.00,0.00,0.00,18.57,2025-04-22,477621734,0.00,0.00,-3.72,0.00,0.00,0.00
2025-04-18 17:52:39.318925000,787703,Pizza Palace (Reisterstown),13149269751,63459305,NULL,Order,Self-delivery,NULL,9.99,0.60,2.99,0.00,0.00,-1.50,0.00,0.00,0.00,0.00,0.00,12.08,2025-04-22,477621734,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-18 21:30:40.972411000,787703,Pizza Palace (Reisterstown),13152380830,DB783F60,NULL,Order,Self-delivery,NULL,19.74,1.19,2.99,0.00,1.00,-2.96,0.00,0.00,0.00,0.00,0.00,21.96,2025-04-22,477621734,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-18 21:41:55.099686000,787703,Pizza Palace (Reisterstown),13152632086,DB783F60,NULL,Order,Self-delivery,NULL,-19.74,-1.19,-2.99,0.00,-1.00,2.96,0.00,0.00,0.00,0.00,0.00,-21.96,2025-04-22,477621734,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-18 21:41:55.836251000,787703,Pizza Palace (Reisterstown),13152632397,DB783F60,NULL,Order,Self-delivery,NULL,19.74,1.19,2.99,0.00,1.00,-2.96,0.00,-6.60,0.00,0.00,0.00,15.36,2025-04-22,477621734,0.00,0.00,-6.60,0.00,0.00,0.00
2025-04-18 21:44:24.528910000,787703,Pizza Palace (Reisterstown),13152698336,0A96EFBD,NULL,Order,Self-delivery,NULL,11.99,0.72,2.99,0.00,4.00,-1.80,0.00,0.00,0.00,0.00,0.00,17.90,2025-04-22,477621734,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-18 22:15:19.941270000,787703,Pizza Palace (Reisterstown),13153406338,6D96ECD2,NULL,Order,Self-delivery,NULL,17.49,0.90,0.00,0.00,0.00,-0.89,0.00,-3.61,0.00,0.00,0.00,13.89,2025-04-22,477621734,0.00,0.00,-3.61,0.00,0.00,0.00
2025-04-18 22:21:55.393905000,787703,Pizza Palace (Reisterstown),13153530247,6D96ECD2,NULL,Order,Self-delivery,NULL,-17.49,-0.90,0.00,0.00,0.00,0.89,0.00,3.61,0.00,0.00,0.00,-13.89,2025-04-22,477621734,0.00,0.00,3.61,0.00,0.00,0.00
2025-04-18 22:21:56.013704000,787703,Pizza Palace (Reisterstown),13153530434,6D96ECD2,NULL,Order,Self-delivery,NULL,17.49,0.90,0.00,0.00,0.00,-0.89,0.00,-3.61,0.00,0.00,0.00,13.89,2025-04-22,477621734,0.00,0.00,-3.61,0.00,0.00,0.00
2025-04-19 15:58:45.658262000,787703,Pizza Palace (Reisterstown),13159097722,C05191A5,NULL,Order,Self-delivery,NULL,15.49,0.80,0.00,0.00,0.00,-1.58,0.00,-3.31,0.00,0.00,0.00,11.40,2025-04-23,477696256,0.00,0.00,-3.31,0.00,0.00,0.00
2025-04-19 19:05:16.469529000,787703,Pizza Palace (Reisterstown),13161039423,D6F0E84E,NULL,Order,Self-delivery,NULL,13.99,0.84,0.00,0.00,4.00,-1.68,0.00,-6.96,0.00,0.00,0.00,10.19,2025-04-23,477696256,0.00,0.00,-6.96,0.00,0.00,0.00
2025-04-19 20:36:24.057568000,787703,Pizza Palace (Reisterstown),13162209013,3217E4A5,NULL,Order,Self-delivery,NULL,28.82,1.55,0.00,0.00,3.00,-3.10,0.00,-11.80,0.00,0.00,0.00,18.47,2025-04-23,477696256,0.00,0.00,-11.80,0.00,0.00,0.00
2025-04-19 21:20:20.411100000,787703,Pizza Palace (Reisterstown),13162773252,84540A66,NULL,Order,Self-delivery,NULL,49.96,2.64,2.99,0.00,9.50,-6.59,0.00,-13.12,0.00,0.00,0.00,45.38,2025-04-23,477696256,0.00,0.00,-13.12,0.00,0.00,0.00
2025-04-19 21:47:28.900958000,787703,Pizza Palace (Reisterstown),13163107143,D6E8AD51,NULL,Order,Self-delivery,NULL,47.47,2.49,0.00,0.00,0.00,-2.49,0.00,-6.99,0.00,0.00,0.00,40.48,2025-04-23,477696256,0.00,0.00,-6.99,0.00,0.00,0.00
